조사년월,동태코드,물가지수,가중치
2018-11-01,31113101AA,101,1
2018-11-01,30811201AA,102,1
2018-11-01,30221401AA,101,1
2018-11-01,30562101AA,105,1
2018-11-01,31122103AA,100,1
2018-11-01,31213206AA,104,1
2018-11-01,30112101AA,105,1
2018-11-01,30511402AA,137,1
2018-11-01,30521201AA,115,1
2018-11-01,30561101AA,96,1
2018-11-01,30952201AA,93,1
2018-11-01,30512201AA,74,1
2018-11-01,30911104AA,130,1
2018-11-01,30814402AA,123,1
2018-11-01,30214101AA,99,1
2018-11-01,30212102AA,98,1
2018-11-01,30571104AA,106,1
2018-11-01,31124201AA,103,1
2018-11-01,31121201AA,100,1
2018-11-01,31015301AA,92,1
2018-11-01,31012301AA,101,1
2018-11-01,31012401AA,100,1
2018-11-01,30212301AA,94,1
2018-11-01,30322101AA,132,1
2018-11-01,30511305AA,132,1
2018-11-01,30531102AA,108,1
2018-11-01,30521202AA,115,1
2018-11-01,31211104AA,101,1
2018-11-01,31015101AA,99,1
2018-11-01,30911203AA,77,1
2018-11-01,30712702AA,98,1
2018-11-01,30412301AA,130,1
2018-11-01,30581101AA,89,1
2018-11-01,30531101AA,115,1
2018-11-01,30563302AA,115,1
2018-11-01,30521102AA,121,1
2018-11-01,30114201AA,87,1
2018-11-01,30112102AA,134,1
2018-11-01,30117301AA,97,1
2018-11-01,31211301AA,106,1
2018-11-01,31213202AA,99,1
2018-11-01,30563101AA,113,1
2018-11-01,30911102AA,83,1
2018-11-01,30911101AA,107,1
2018-11-01,31012303AA,91,1
2018-11-01,30722102AA,115,1
2018-11-01,30571103AA,94,1
2018-11-01,31213205AA,101,1
2018-11-01,31211103AA,101,1
2018-11-01,31013101AA,110,1
2018-11-01,30214202AA,104,1
2018-11-01,30115201AA,101,1
2018-11-01,30572201AA,104,1
2018-11-01,31012101AA,100,1
2018-11-01,30512202AA,157,1
2018-11-01,30814301AA,111,1
2018-11-01,30721402AA,91,1
2018-11-01,30714101AA,132,1
2018-11-01,10141101AA,119,1
2018-11-01,31311301AA,107,1
2018-11-01,30511401AA,131,1
2018-11-01,30511203AA,117,1
2018-11-01,31016101AA,91,1
2018-11-01,30721101AA,111,1
2018-11-01,30714103AA,125,1
2018-11-01,30213302AA,101,1
2018-11-01,30413201AA,132,1
2018-11-01,31213204AA,99,1
2018-11-01,31213203AA,105,1
2018-11-01,31014101AA,101,1
2018-11-01,30911201AA,115,1
2018-11-01,30714104AA,115,1
2018-11-01,30214501AA,107,1
2018-11-01,30214102AA,102,1
2018-11-01,30212101AA,99,1
2018-11-01,31211201AA,106,1
2018-11-01,30722101AA,109,1
2018-11-01,30213301AA,100,1
2018-11-01,10112201AA,105,1
2018-11-01,30322103AA,111,1
2018-11-01,30511403AA,120,1
2018-11-01,30961201AA,74,1
2018-11-01,31115101AA,95,1
2018-11-01,31114101AA,101,1
2018-11-01,31015302AA,108,1
2018-11-01,30412601AA,153,1
2018-11-01,30412101AA,108,1
2018-11-01,31211102AA,98,1
2018-11-01,31115102AA,98,1
2018-11-01,30714102AA,105,1
2018-11-01,30722201AA,110,1
2018-11-01,30571102AA,95,1
2018-11-01,_AA,103,1
2018-11-01,31211105AA,99,1
2018-11-01,31124101AA,95,1
2018-11-01,31012201AA,95,1
2018-11-01,30722202AA,113,1
2018-11-01,30712101AA,119,1
2018-11-01,30571105AA,95,1
2018-11-01,31213101AA,99,1
2018-11-01,31122102AA,100,1
2018-11-01,30721302AA,131,1
2018-11-01,30131101AA,99,1
2018-11-01,30961101AA,97,1
2018-11-01,30951201AA,91,1
2018-11-01,30511302AA,93,1
2018-11-01,30941201AA,78,1
2018-11-01,31113202AA,122,1
2018-11-01,30911202AA,73,1
2018-11-01,30911103AA,85,1
2018-11-01,30214502AA,80,1
2018-11-01,30712701AA,156,1
2018-11-01,30712502AA,156,1
2018-11-01,30622101AA,98,1
2018-11-01,31011102AA,106,1
2018-11-01,30962201AA,98,1
2018-11-01,31114102AA,100,1
2018-12-01,30722201AA,107,1
2018-12-01,30571102AA,95,1
2018-12-01,_AA,101,1
2018-12-01,30571101AA,100,1
2018-12-01,30562201AA,99,1
2018-12-01,31116201AA,105,1
2018-12-01,31122101AA,94,1
2018-12-01,30814401AA,99,1
2018-12-01,30412801AA,113,1
2018-12-01,31213207AA,95,1
2018-12-01,31213201AA,99,1
2018-12-01,30521101AA,82,1
2018-12-01,31113201AA,88,1
2018-12-01,31113101AA,101,1
2018-12-01,30811201AA,102,1
2018-12-01,31211301AA,105,1
2018-12-01,31213202AA,98,1
2018-12-01,30563101AA,113,1
2018-12-01,30581102AA,94,1
2018-12-01,31011101AA,102,1
2018-12-01,30551101AA,100,1
2018-12-01,30941302AA,103,1
2018-12-01,31121202AA,102,1
2018-12-01,30722104AA,107,1
2018-12-01,30214103AA,102,1
2018-12-01,30712201AA,107,1
2018-12-01,30712501AA,83,1
2018-12-01,31312601AA,102,1
2018-12-01,31211101AA,104,1
2018-12-01,31116101AA,100,1
2018-12-01,30911102AA,82,1
2018-12-01,30911101AA,107,1
2018-12-01,31012303AA,90,1
2018-12-01,30722102AA,112,1
2018-12-01,30571103AA,95,1
2018-12-01,31213205AA,100,1
2018-12-01,31211103AA,100,1
2018-12-01,31013101AA,109,1
2018-12-01,30214202AA,105,1
2018-12-01,30115201AA,101,1
2018-12-01,30572201AA,104,1
2018-12-01,31012101AA,104,1
2018-12-01,30512202AA,153,1
2018-12-01,30814301AA,111,1
2018-12-01,30511302AA,88,1
2018-12-01,30941201AA,76,1
2018-12-01,31113202AA,122,1
2018-12-01,30911202AA,68,1
2018-12-01,30911103AA,85,1
2018-12-01,30214502AA,80,1
2018-12-01,30712701AA,155,1
2018-12-01,30712502AA,154,1
2018-12-01,30622101AA,103,1
2018-12-01,31011102AA,106,1
2018-12-01,30962201AA,100,1
2018-12-01,31114102AA,100,1
2018-12-01,31213203AA,105,1
2018-12-01,31014101AA,99,1
2018-12-01,30911201AA,114,1
2018-12-01,30714104AA,112,1
2018-12-01,30214501AA,107,1
2018-12-01,30214102AA,101,1
2018-12-01,31211201AA,106,1
2018-12-01,30722101AA,108,1
2018-12-01,30213301AA,100,1
2018-12-01,30212101AA,99,1
2018-12-01,10112201AA,123,1
2018-12-01,30322103AA,112,1
2018-12-01,30511403AA,117,1
2018-12-01,30961201AA,74,1
2018-12-01,31115101AA,95,1
2018-12-01,31114101AA,100,1
2018-12-01,31015302AA,108,1
2018-12-01,30412601AA,126,1
2018-12-01,10142101AA,118,1
2018-12-01,30412101AA,98,1
2018-12-01,31211102AA,97,1
2018-12-01,31115102AA,97,1
2018-12-01,30714102AA,104,1
2018-12-01,31212101AA,105,1
2018-12-01,30511301AA,87,1
2018-12-01,30951301AA,104,1
2018-12-01,30721401AA,106,1
2018-12-01,30721501AA,94,1
2018-12-01,30814201AA,97,1
2018-12-01,30211101AA,100,1
2018-12-01,31121101AA,99,1
2018-12-01,31111102AA,97,1
2018-12-01,30521105AA,91,1
2018-12-01,30921102AA,80,1
2018-12-01,30811301AA,98,1
2018-12-01,30814601AA,102,1
2018-12-01,30413101AA,89,1
2018-12-01,30541101AA,101,1
2018-12-01,30221401AA,101,1
2018-12-01,30562101AA,103,1
2018-12-01,31211105AA,100,1
2018-12-01,31124101AA,95,1
2018-12-01,31012201AA,94,1
2018-12-01,30722202AA,113,1
2018-12-01,30712101AA,116,1
2018-12-01,30571105AA,94,1
2018-12-01,31122102AA,100,1
2018-12-01,30721302AA,132,1
2018-12-01,30131101AA,99,1
2018-12-01,31213101AA,99,1
2018-12-01,30961101AA,96,1
2018-12-01,30951201AA,91,1
2018-12-01,31122103AA,100,1
2018-12-01,31213206AA,105,1
2018-12-01,30112101AA,105,1
2018-12-01,30511402AA,134,1
2018-12-01,30521201AA,112,1
2018-12-01,30561101AA,96,1
2018-12-01,30952201AA,95,1
2018-12-01,30512201AA,72,1
2018-12-01,30911104AA,130,1
2018-12-01,30814402AA,122,1
2018-12-01,30214101AA,99,1
2018-12-01,30212102AA,97,1
2018-12-01,30571104AA,107,1
2018-12-01,31124201AA,103,1
2018-12-01,31121201AA,99,1
2018-12-01,31015301AA,91,1
2018-12-01,31012301AA,101,1
2018-12-01,31012401AA,100,1
2018-12-01,30212301AA,93,1
2018-12-01,30322101AA,130,1
2018-12-01,30511305AA,122,1
2018-12-01,30531102AA,93,1
2018-12-01,30521202AA,110,1
2018-12-01,31211104AA,101,1
2018-12-01,31015101AA,99,1
2018-12-01,30911203AA,76,1
2018-12-01,30712702AA,97,1
2018-12-01,30581101AA,88,1
2018-12-01,30531101AA,111,1
2018-12-01,30563302AA,113,1
2018-12-01,30521102AA,113,1
2018-12-01,30114201AA,85,1
2018-12-01,30112102AA,133,1
2018-12-01,30117301AA,96,1
2018-12-01,30412301AA,111,1
2018-12-01,30213201AA,105,1
2018-12-01,31012302AA,84,1
2018-12-01,30721301AA,111,1
2018-12-01,30713102AA,95,1
2018-12-01,30921101AA,73,1
2018-12-01,30722105AA,113,1
2018-12-01,30214201AA,103,1
2018-12-01,30511102AA,111,1
2018-12-01,30711301AA,118,1
2018-12-01,31311201AA,97,1
2018-12-01,31112101AA,101,1
2018-12-01,30713103AA,114,1
2018-12-01,30711201AA,268,1
2018-12-01,30624301AA,101,1
2018-12-01,31111101AA,100,1
2018-12-01,30521107AA,133,1
2018-12-01,30221101AA,90,1
2018-12-01,30412201AA,87,1
2018-12-01,30322102AA,111,1
2018-12-01,30511202AA,84,1
2018-12-01,30941301AA,87,1
2018-12-01,30521110AA,100,1
2018-12-01,30932101AA,112,1
2018-12-01,30931101AA,87,1
2018-12-01,30921201AA,103,1
2018-12-01,30511103AA,140,1
2018-12-01,30712401AA,92,1
2018-12-01,31016302AA,103,1
2018-12-01,30521108AA,91,1
2018-12-01,30521103AA,113,1
2018-12-01,30721402AA,93,1
2018-12-01,30714101AA,128,1
2018-12-01,10141101AA,115,1
2018-12-01,31311301AA,107,1
2018-12-01,30511401AA,117,1
2018-12-01,30511203AA,104,1
2018-12-01,31016101AA,91,1
2018-12-01,30721101AA,109,1
2018-12-01,30714103AA,122,1
2018-12-01,30213302AA,100,1
2018-12-01,30413201AA,121,1
2018-12-01,31213204AA,99,1
2018-12-01,30961102AA,92,1
2018-12-01,30951302AA,94,1
2018-12-01,30952101AA,99,1
2018-12-01,31121203AA,103,1
2018-12-01,30713101AA,143,1
2018-12-01,30511304AA,103,1
2018-12-01,30511201AA,85,1
2018-12-01,30412501AA,106,1
2018-12-01,30511303AA,119,1
2018-12-01,31112102AA,98,1
2018-12-01,30521106AA,112,1
2018-12-01,30722103AA,110,1
2018-12-01,30221301AA,95,1
2018-12-01,30412401AA,109,1
2018-12-01,30563301AA,105,1
2018-12-01,31125602AA,96,1
2018-12-01,31125601AA,99,1
2018-12-01,31016301AA,102,1
2018-12-01,30521109AA,129,1
2018-12-01,30521104AA,92,1
2018-12-01,30921103AA,109,1
2018-12-01,30511101AA,81,1
2019-01-01,30511301AA,78,1
2019-01-01,30951301AA,105,1
2019-01-01,30721401AA,110,1
2019-01-01,30721501AA,93,1
2019-01-01,30814201AA,97,1
2019-01-01,30211101AA,98,1
2019-01-01,31121101AA,101,1
2019-01-01,31111102AA,98,1
2019-01-01,30521105AA,91,1
2019-01-01,30921102AA,78,1
2019-01-01,30811301AA,101,1
2019-01-01,30814601AA,103,1
2019-01-01,30413101AA,89,1
2019-01-01,30541101AA,102,1
2019-01-01,30571101AA,101,1
2019-01-01,31116201AA,104,1
2019-01-01,31122101AA,95,1
2019-01-01,30814401AA,99,1
2019-01-01,30412801AA,113,1
2019-01-01,31213207AA,95,1
2019-01-01,31213201AA,99,1
2019-01-01,30521101AA,83,1
2019-01-01,31113201AA,88,1
2019-01-01,31113101AA,101,1
2019-01-01,30811201AA,102,1
2019-01-01,30221401AA,102,1
2019-01-01,30562101AA,102,1
2019-01-01,31211105AA,99,1
2019-01-01,31124101AA,89,1
2019-01-01,31012201AA,94,1
2019-01-01,30722202AA,112,1
2019-01-01,30712101AA,114,1
2019-01-01,30571105AA,93,1
2019-01-01,31122102AA,100,1
2019-01-01,30721302AA,129,1
2019-01-01,30131101AA,99,1
2019-01-01,31213101AA,99,1
2019-01-01,30961101AA,96,1
2019-01-01,30951201AA,90,1
2019-01-01,31122103AA,100,1
2019-01-01,31213206AA,97,1
2019-01-01,30112101AA,106,1
2019-01-01,30511402AA,130,1
2019-01-01,30521201AA,107,1
2019-01-01,30561101AA,97,1
2019-01-01,30952201AA,95,1
2019-01-01,30512201AA,71,1
2019-01-01,30911104AA,131,1
2019-01-01,30814402AA,121,1
2019-01-01,30214101AA,95,1
2019-01-01,30212102AA,97,1
2019-01-01,30571104AA,107,1
2019-01-01,31124201AA,103,1
2019-01-01,31121201AA,100,1
2019-01-01,31015301AA,91,1
2019-01-01,31012301AA,101,1
2019-01-01,31012401AA,100,1
2019-01-01,30212301AA,93,1
2019-01-01,30322101AA,119,1
2019-01-01,30511305AA,118,1
2019-01-01,30531102AA,89,1
2019-01-01,30521202AA,106,1
2019-01-01,31211104AA,101,1
2019-01-01,31015101AA,99,1
2019-01-01,30911203AA,76,1
2019-01-01,30712702AA,97,1
2019-01-01,30581101AA,93,1
2019-01-01,30531101AA,110,1
2019-01-01,30563302AA,108,1
2019-01-01,30521102AA,108,1
2019-01-01,30114201AA,87,1
2019-01-01,30112102AA,133,1
2019-01-01,30117301AA,97,1
2019-01-01,30412301AA,114,1
2019-01-01,31211301AA,105,1
2019-01-01,31213202AA,98,1
2019-01-01,30563101AA,113,1
2019-01-01,30911102AA,80,1
2019-01-01,31212101AA,105,1
2019-01-01,31312601AA,102,1
2019-01-01,31211101AA,104,1
2019-01-01,31016302AA,103,1
2019-01-01,30521108AA,95,1
2019-01-01,30521103AA,113,1
2019-01-01,30721402AA,98,1
2019-01-01,30714101AA,131,1
2019-01-01,10141101AA,119,1
2019-01-01,31311301AA,107,1
2019-01-01,30511401AA,106,1
2019-01-01,30511203AA,105,1
2019-01-01,31116101AA,95,1
2019-01-01,30911101AA,107,1
2019-01-01,31012303AA,90,1
2019-01-01,30722102AA,109,1
2019-01-01,30571103AA,97,1
2019-01-01,31213205AA,100,1
2019-01-01,31211103AA,100,1
2019-01-01,31013101AA,108,1
2019-01-01,30214202AA,106,1
2019-01-01,30115201AA,101,1
2019-01-01,30572201AA,104,1
2019-01-01,31012101AA,104,1
2019-01-01,30512202AA,144,1
2019-01-01,30814301AA,111,1
2019-01-01,30511302AA,85,1
2019-01-01,30941201AA,75,1
2019-01-01,31113202AA,122,1
2019-01-01,30911202AA,65,1
2019-01-01,30911103AA,85,1
2019-01-01,30214502AA,80,1
2019-01-01,30712701AA,156,1
2019-01-01,30712502AA,150,1
2019-01-01,30622101AA,104,1
2019-01-01,31011102AA,107,1
2019-01-01,30962201AA,99,1
2019-01-01,31114102AA,100,1
2019-01-01,31213203AA,103,1
2019-01-01,31014101AA,98,1
2019-01-01,30911201AA,97,1
2019-01-01,30714104AA,110,1
2019-01-01,30214501AA,107,1
2019-01-01,30214102AA,102,1
2019-01-01,31211201AA,106,1
2019-01-01,30722101AA,106,1
2019-01-01,30213301AA,101,1
2019-01-01,30212101AA,99,1
2019-01-01,10112201AA,122,1
2019-01-01,30322103AA,109,1
2019-01-01,30511403AA,115,1
2019-01-01,30961201AA,69,1
2019-01-01,31115101AA,95,1
2019-01-01,31114101AA,102,1
2019-01-01,31015302AA,109,1
2019-01-01,30412601AA,129,1
2019-01-01,10142101AA,119,1
2019-01-01,30412101AA,98,1
2019-01-01,31211102AA,97,1
2019-01-01,31115102AA,97,1
2019-01-01,30714102AA,105,1
2019-01-01,30722201AA,105,1
2019-01-01,30571102AA,95,1
2019-01-01,_AA,99,1
2019-01-01,30562201AA,99,1
2019-01-01,31016101AA,91,1
2019-01-01,30721101AA,106,1
2019-01-01,30714103AA,122,1
2019-01-01,30213302AA,103,1
2019-01-01,30413201AA,104,1
2019-01-01,31213204AA,99,1
2019-01-01,30961102AA,92,1
2019-01-01,30951302AA,94,1
2019-01-01,30952101AA,101,1
2019-01-01,31121203AA,103,1
2019-01-01,30713101AA,144,1
2019-01-01,30511304AA,103,1
2019-01-01,30511201AA,81,1
2019-01-01,30511303AA,116,1
2019-01-01,31112102AA,98,1
2019-01-01,30521106AA,108,1
2019-01-01,30722103AA,107,1
2019-01-01,30221301AA,96,1
2019-01-01,30412501AA,109,1
2019-01-01,30412401AA,110,1
2019-01-01,30563301AA,105,1
2019-01-01,31125602AA,96,1
2019-01-01,31125601AA,99,1
2019-01-01,31016301AA,102,1
2019-01-01,30521109AA,129,1
2019-01-01,30521104AA,94,1
2019-01-01,30921103AA,109,1
2019-01-01,30511101AA,77,1
2019-01-01,30213201AA,106,1
2019-01-01,31012302AA,84,1
2019-01-01,30721301AA,113,1
2019-01-01,30713102AA,97,1
2019-01-01,30921101AA,71,1
2019-01-01,30722105AA,110,1
2019-01-01,30214201AA,115,1
2019-01-01,30511102AA,115,1
2019-01-01,30711301AA,118,1
2019-01-01,31311201AA,97,1
2019-01-01,31112101AA,106,1
2019-01-01,30713103AA,116,1
2019-01-01,30711201AA,249,1
2019-01-01,30624301AA,101,1
2019-01-01,31111101AA,100,1
2019-01-01,30521107AA,132,1
2019-01-01,30221101AA,88,1
2019-01-01,30412201AA,89,1
2019-01-01,30322102AA,108,1
2019-01-01,30511202AA,85,1
2019-01-01,30941301AA,85,1
2019-01-01,30521110AA,99,1
2019-01-01,30932101AA,112,1
2019-01-01,30931101AA,87,1
2019-01-01,30921201AA,103,1
2019-01-01,30511103AA,143,1
2019-01-01,30712401AA,94,1
2019-01-01,30581102AA,96,1
2019-01-01,31011101AA,102,1
2019-01-01,30551101AA,99,1
2019-01-01,30941302AA,103,1
2019-01-01,31121202AA,104,1
2019-01-01,30722104AA,107,1
2019-01-01,30214103AA,109,1
2019-01-01,30712201AA,107,1
2019-01-01,30712501AA,84,1
2019-02-01,31011101AA,101,1
2019-02-01,30551101AA,99,1
2019-02-01,31012302AA,84,1
2019-02-01,30721301AA,117,1
2019-02-01,30713102AA,100,1
2019-02-01,30921101AA,70,1
2019-02-01,30722105AA,113,1
2019-02-01,30214201AA,118,1
2019-02-01,30511102AA,115,1
2019-02-01,30711301AA,118,1
2019-02-01,31311201AA,97,1
2019-02-01,31112101AA,106,1
2019-02-01,30713103AA,115,1
2019-02-01,30711201AA,251,1
2019-02-01,30624301AA,101,1
2019-02-01,31122103AA,100,1
2019-02-01,31213206AA,115,1
2019-02-01,30112101AA,104,1
2019-02-01,30511402AA,129,1
2019-02-01,30521201AA,106,1
2019-02-01,30561101AA,96,1
2019-02-01,30952201AA,100,1
2019-02-01,30512201AA,73,1
2019-02-01,30911104AA,131,1
2019-02-01,30814402AA,121,1
2019-02-01,30214101AA,95,1
2019-02-01,30213201AA,102,1
2019-02-01,30571104AA,110,1
2019-02-01,31124201AA,103,1
2019-02-01,30941302AA,103,1
2019-02-01,31121202AA,103,1
2019-02-01,30722104AA,107,1
2019-02-01,30214103AA,110,1
2019-02-01,30712201AA,109,1
2019-02-01,30712501AA,96,1
2019-02-01,31312601AA,102,1
2019-02-01,31211101AA,103,1
2019-02-01,31016302AA,103,1
2019-02-01,30521108AA,97,1
2019-02-01,30521103AA,115,1
2019-02-01,30721402AA,100,1
2019-02-01,30714101AA,130,1
2019-02-01,10141101AA,117,1
2019-02-01,31311301AA,108,1
2019-02-01,30511401AA,107,1
2019-02-01,30511203AA,108,1
2019-02-01,31116101AA,95,1
2019-02-01,31016101AA,91,1
2019-02-01,30721101AA,112,1
2019-02-01,30714103AA,122,1
2019-02-01,30213302AA,103,1
2019-02-01,30413201AA,118,1
2019-02-01,31213204AA,99,1
2019-02-01,30961102AA,92,1
2019-02-01,30951302AA,94,1
2019-02-01,30952101AA,102,1
2019-02-01,31121203AA,103,1
2019-02-01,30713101AA,142,1
2019-02-01,30511304AA,108,1
2019-02-01,30511201AA,87,1
2019-02-01,30511303AA,120,1
2019-02-01,31112102AA,98,1
2019-02-01,30521106AA,110,1
2019-02-01,30221301AA,91,1
2019-02-01,30412501AA,120,1
2019-02-01,31111101AA,100,1
2019-02-01,30521107AA,128,1
2019-02-01,30221101AA,88,1
2019-02-01,30412201AA,97,1
2019-02-01,30322102AA,106,1
2019-02-01,30511202AA,90,1
2019-02-01,30941301AA,85,1
2019-02-01,30521110AA,99,1
2019-02-01,30932101AA,112,1
2019-02-01,30931101AA,87,1
2019-02-01,30921201AA,95,1
2019-02-01,30511103AA,142,1
2019-02-01,30712401AA,96,1
2019-02-01,30581102AA,96,1
2019-02-01,30962201AA,112,1
2019-02-01,31114102AA,100,1
2019-02-01,31213203AA,103,1
2019-02-01,31014101AA,101,1
2019-02-01,30911201AA,90,1
2019-02-01,30714104AA,112,1
2019-02-01,30214501AA,107,1
2019-02-01,30214102AA,102,1
2019-02-01,31211201AA,106,1
2019-02-01,30722101AA,108,1
2019-02-01,30213301AA,103,1
2019-02-01,30212101AA,99,1
2019-02-01,10112201AA,116,1
2019-02-01,30322103AA,108,1
2019-02-01,30412401AA,120,1
2019-02-01,30563301AA,105,1
2019-02-01,31125601AA,99,1
2019-02-01,31016301AA,102,1
2019-02-01,30521109AA,128,1
2019-02-01,30521104AA,95,1
2019-02-01,30921103AA,109,1
2019-02-01,30511101AA,85,1
2019-02-01,31212101AA,105,1
2019-02-01,30511301AA,78,1
2019-02-01,30951301AA,104,1
2019-02-01,30721401AA,112,1
2019-02-01,30721501AA,96,1
2019-02-01,30814201AA,97,1
2019-02-01,30211101AA,99,1
2019-02-01,31125602AA,96,1
2019-02-01,31121101AA,101,1
2019-02-01,31111102AA,98,1
2019-02-01,30521105AA,92,1
2019-02-01,30921102AA,77,1
2019-02-01,30811301AA,100,1
2019-02-01,30814601AA,102,1
2019-02-01,30413101AA,87,1
2019-02-01,30541101AA,101,1
2019-02-01,30571101AA,101,1
2019-02-01,30562201AA,100,1
2019-02-01,31116201AA,105,1
2019-02-01,31122101AA,95,1
2019-02-01,30814401AA,99,1
2019-02-01,30412801AA,112,1
2019-02-01,31213207AA,95,1
2019-02-01,31213201AA,99,1
2019-02-01,30521101AA,85,1
2019-02-01,31113201AA,88,1
2019-02-01,31113101AA,101,1
2019-02-01,30811201AA,103,1
2019-02-01,30221401AA,102,1
2019-02-01,30562101AA,101,1
2019-02-01,31211105AA,99,1
2019-02-01,31124101AA,89,1
2019-02-01,31012201AA,94,1
2019-02-01,30722202AA,111,1
2019-02-01,30712101AA,113,1
2019-02-01,30571105AA,93,1
2019-02-01,31122102AA,100,1
2019-02-01,30721302AA,136,1
2019-02-01,30131101AA,99,1
2019-02-01,31213101AA,98,1
2019-02-01,30961101AA,96,1
2019-02-01,30951201AA,90,1
2019-02-01,30511403AA,114,1
2019-02-01,30961201AA,69,1
2019-02-01,31115101AA,95,1
2019-02-01,31114101AA,102,1
2019-02-01,31015302AA,108,1
2019-02-01,30412601AA,142,1
2019-02-01,10142101AA,116,1
2019-02-01,30412101AA,106,1
2019-02-01,31211102AA,97,1
2019-02-01,31115102AA,97,1
2019-02-01,30714102AA,105,1
2019-02-01,30722201AA,103,1
2019-02-01,30571102AA,94,1
2019-02-01,_AA,100,1
2019-02-01,31121201AA,101,1
2019-02-01,31015301AA,91,1
2019-02-01,31012301AA,101,1
2019-02-01,31012401AA,100,1
2019-02-01,30212301AA,93,1
2019-02-01,30212102AA,97,1
2019-02-01,30322101AA,119,1
2019-02-01,30511305AA,123,1
2019-02-01,30531102AA,87,1
2019-02-01,30521202AA,106,1
2019-02-01,31211104AA,101,1
2019-02-01,31015101AA,99,1
2019-02-01,30911203AA,76,1
2019-02-01,30712702AA,97,1
2019-02-01,30581101AA,93,1
2019-02-01,30531101AA,110,1
2019-02-01,30563302AA,108,1
2019-02-01,30521102AA,105,1
2019-02-01,30114201AA,85,1
2019-02-01,30112102AA,133,1
2019-02-01,30117301AA,97,1
2019-02-01,30412301AA,122,1
2019-02-01,31211301AA,105,1
2019-02-01,31213202AA,98,1
2019-02-01,30563101AA,113,1
2019-02-01,30911102AA,80,1
2019-02-01,30911101AA,107,1
2019-02-01,31012303AA,90,1
2019-02-01,30722102AA,116,1
2019-02-01,30571103AA,97,1
2019-02-01,31213205AA,100,1
2019-02-01,31211103AA,100,1
2019-02-01,30722103AA,113,1
2019-02-01,31013101AA,107,1
2019-02-01,30214202AA,106,1
2019-02-01,30115201AA,101,1
2019-02-01,30572201AA,104,1
2019-02-01,31012101AA,104,1
2019-02-01,30512202AA,137,1
2019-02-01,30814301AA,111,1
2019-02-01,30511302AA,83,1
2019-02-01,30941201AA,71,1
2019-02-01,31113202AA,121,1
2019-02-01,30911202AA,63,1
2019-02-01,30911103AA,85,1
2019-02-01,30214502AA,80,1
2019-02-01,30712701AA,159,1
2019-02-01,30712502AA,146,1
2019-02-01,30622101AA,103,1
2019-02-01,31011102AA,107,1
2019-03-01,31312601AA,103,1
2019-03-01,31211101AA,104,1
2019-03-01,31016302AA,102,1
2019-03-01,30521108AA,96,1
2019-03-01,30521103AA,119,1
2019-03-01,30721402AA,97,1
2019-03-01,30714101AA,130,1
2019-03-01,10141101AA,121,1
2019-03-01,31311301AA,110,1
2019-03-01,30511401AA,109,1
2019-03-01,30511203AA,109,1
2019-03-01,31116101AA,95,1
2019-03-01,31016101AA,91,1
2019-03-01,30721101AA,116,1
2019-03-01,30714103AA,122,1
2019-03-01,30811301AA,101,1
2019-03-01,30814601AA,103,1
2019-03-01,30413101AA,89,1
2019-03-01,30541101AA,102,1
2019-03-01,30571101AA,103,1
2019-03-01,30562201AA,100,1
2019-03-01,31116201AA,105,1
2019-03-01,31122101AA,96,1
2019-03-01,30814401AA,100,1
2019-03-01,30412801AA,113,1
2019-03-01,31213207AA,96,1
2019-03-01,31213201AA,100,1
2019-03-01,30952201AA,101,1
2019-03-01,30521101AA,85,1
2019-03-01,31113201AA,88,1
2019-03-01,31113101AA,101,1
2019-03-01,30811201AA,103,1
2019-03-01,30221401AA,103,1
2019-03-01,30562101AA,102,1
2019-03-01,31211105AA,99,1
2019-03-01,31124101AA,90,1
2019-03-01,31012201AA,94,1
2019-03-01,30722202AA,110,1
2019-03-01,30712101AA,114,1
2019-03-01,30571105AA,93,1
2019-03-01,31122102AA,101,1
2019-03-01,30721302AA,144,1
2019-03-01,30131101AA,100,1
2019-03-01,31213101AA,99,1
2019-03-01,31012302AA,88,1
2019-03-01,30721301AA,118,1
2019-03-01,30713102AA,102,1
2019-03-01,30921101AA,70,1
2019-03-01,30722105AA,118,1
2019-03-01,30214201AA,112,1
2019-03-01,30511102AA,113,1
2019-03-01,30711301AA,118,1
2019-03-01,31311201AA,98,1
2019-03-01,31112101AA,106,1
2019-03-01,30713103AA,114,1
2019-03-01,30711201AA,231,1
2019-03-01,30624301AA,102,1
2019-03-01,31111101AA,101,1
2019-03-01,30521107AA,127,1
2019-03-01,30221101AA,89,1
2019-03-01,30412201AA,110,1
2019-03-01,30322102AA,106,1
2019-03-01,30511202AA,96,1
2019-03-01,30941301AA,86,1
2019-03-01,30521110AA,105,1
2019-03-01,30932101AA,108,1
2019-03-01,30931101AA,87,1
2019-03-01,30921201AA,96,1
2019-03-01,30511103AA,137,1
2019-03-01,30712401AA,97,1
2019-03-01,30581102AA,97,1
2019-03-01,31011101AA,105,1
2019-03-01,30551101AA,99,1
2019-03-01,30941302AA,103,1
2019-03-01,31121202AA,104,1
2019-03-01,30722104AA,108,1
2019-03-01,30214103AA,115,1
2019-03-01,30712201AA,109,1
2019-03-01,30712501AA,92,1
2019-03-01,30117301AA,98,1
2019-03-01,30412301AA,125,1
2019-03-01,31211301AA,106,1
2019-03-01,31213202AA,99,1
2019-03-01,30563101AA,113,1
