label,title_new,emoji,views,subs,channel_name,publish_time
0,"['부산', '반영구', '학원', '부산', '반영구', '강제리', '뷰티', '아카데미', '부산', '스킨', '부산', '커버', '부산', '타투', '커버', '타투', '치료']",False,1364.0,43.0,부산 제리뷰티 튼살타투 눈썹반영구,202205
0,"['이탈', '뷰티', '슈퍼', '콜라겐', '플래티넘']",False,5065.0,7490.0,카운셀러 TV 방튜브,202204
0,"['헤어', '꿀팁', '뷰티', '트렌드', '범생', '인기', '학생', '헤어', '메이크업']",False,57777.0,446000.0,123 GO! Korean,202205
0,"['괴물', '겟잇뷰티', '무슨', '상관', '무려', '괴물', '모음', '겟잇뷰티']",False,353245.0,1890000.0,tvN D STUDIO,202204
0,"['뷰티', '교수', '선크림', '바탕', '장법']",False,8970.0,41100.0,뷰티라이프,202205
0,"['틱톡', '뷰티']",False,3798.0,196000.0,5분 Tricks DIY,202205
0,"['롯데', '프리미엄', '뷰티', '경험', '더뷰']",True,615174.0,74100.0,롯데온 (LOTTE ON),202204
0,"['수어', '통역', '언니', '뷰티', '디자인', '김주', '대표', '김현숙', '수어', '통역사', '하소']",False,31184.0,547000.0,새롭게하소서CBS,202204
0,"['조지아', '뷰티', '트레이드', '성황리', '개최', '조지아', '애틀랜타', '뷰티', '협회']",False,92.0,5450.0,JOBKOREANEWS,202204
0,"['볼륨', '마이', '뷰티', '아이즈', '볼륨']",False,283.0,10600.0,Mybeautyeyes마이뷰티아이즈,202205
0,"['청담', '글로벌', '모주', '청약', '전략', '글로벌', '뷰티', '이커머스', '업체', '기업', '분석', '공모', '분석']",False,862.0,19400.0,당장TV,202205
0,"['리스', '바이오', '월드', '뷰티', '모델', '선발', '대회', '본선', '현장']",False,24.0,11.0,Bliss Bio,202205
0,"['유니크', '플레이', '뷰티', '나인', '위너스', '핫클립', '수원대']",False,35.0,993.0,야구를사랑하는사람들,202204
0,"['스타', '일미', '민규', '뷰티', '셀캠', '초롱', '브이', '로그']",False,1184.0,1660.0,스타일미(STYLE ME),202205
0,"['리스', '바이오', '월드', '뷰티', '모델', '콘테스트', '본선', '진출']",False,30.0,11.0,Bliss Bio,202205
0,"['뷰티', '방송', '무려', '진행', '현직', '호스트', '쿨톤', '파우치', '쿨톤', '색조', '추천', '쿨톤립', '추천', '쿨톤', '블러셔', '추천', '재유']",True,85200.0,485000.0,재유JEYU,202204
0,"['블랙', '뷰티', '발정', '아빠', '시집']",False,6415.0,57.0,블랙뷰티 친구,202204
0,"['배우', '이민호', '선택', '검증', '프리미엄', '비건', '뷰티']",False,397771.0,411.0,LBB 엘비비,202204
0,"['크게', '보라', '뷰티쁠']",False,10014.0,102000.0,beautypl,202205
0,"['바짝', '노글루펌', '완전', '정복', '뷰티', '파랑', '롯드', '속눈썹']",True,3834.0,3740.0,백원장 뷰티샵,202204
0,"['피부', '케어', '뷰티', '고현정', '피부관리', '비결']",False,114724.0,24.0,Koy 코이,202204
0,"['수빈', '디올', '뷰티', '여준', '내일']",False,85349.0,94500.0,DAZED KOREA,202205
0,"['얼굴', '살살', '클렌징밤', '겟잇뷰티']",False,396928.0,1890000.0,tvN D STUDIO,202204
0,"['스타', '일링', '브이', '로그', '패션', '뷰티', '헤어', '먹방', '여름', '코디', '그믐달', '포토', '부스', '토프', '베이지', '염색']",True,14625.0,141000.0,달님 DALNIM,202204
0,"['립스틱', '뷰티', '스톱', '모션', '만화']",False,6056.0,205000.0,Pea Pea Korea,202204
0,"['중간고사', '속눈썹', '머리', '오늘', '뷰티', '아롱다롱']",False,4006.0,113000.0,아롱다롱TV ArongDarongTV,202205
0,"['아르마니', '뷰티', '파워', '브릭', '출시', '매트', '하이', '커버', '파운데이션', '진심', '지성인', '마침내', '완성형', '파운데이션', '등장']",False,32249.0,290000.0,hanabono하나보노,202204
0,"['롯데', '롯데', '프리미엄', '뷰티', '문관', '더뷰']",True,555347.0,74100.0,롯데온 (LOTTE ON),202204
0,"['여러분', '뷰티']",False,24938.0,3860000.0,5 분 Tricks,202205
0,"['직캠', '뷰티', '박스', '뷰티', '박스', '직캠', '뷰티', '박스', '순천', '순천만', '국제', '정원', '박람회', '축하']",False,522.0,667000.0,여수MBC Music+(Kpop&Trot),202205
0,"['남자친구', '키스', '엄마', '뷰티', '인사', '이드', '방송']",False,21765.0,250000.0,DRAMA Voyage,202204
0,"['사용', '기능', '뷰티', '리뷰', '변비', '탈출', '봄철', '스킨', '케어', '지속', '에스쁘', '신상', '브로', '채소']",True,21092.0,184000.0,CHAESO 채소,202204
0,"['우리말', '클린', '뷰티', '대신', '친환경', '화장품']",False,62.0,2370.0,국립국어원,202204
0,"['글로벌', '인조', '걸그룹', '한국', '일본', '태국', '베트남', '뷰티', '박스', '리허설', '영상', '뷰티', '박스', '걸그룹']",False,257.0,90700.0,신호등TV,202204
0,"['뷰티', '솔루션', '화장품', '연구원', '베이스', '메이크업', '대한', '모든', '파우더', '파운데이션', '비비', '크림']",False,1227.0,227.0,나우코스 NOWCOS,202204
0,"['뷰티', '경력', '향수', '향수', '지속', '방법', '영상', '하나로']",False,6249.0,26400.0,백지수의 뷰티백과,202205
0,"['우파', '메가스터디', '뷰티', '아카데미']",False,20569.0,16.0,메가스터디뷰티아카데미,202204
0,"['뷰티', '경력', '제작', '파우치', '뷰티', '드립', '파우치']",False,6663.0,26400.0,백지수의 뷰티백과,202205
0,"['발렌티노', '뷰티', '쿠션', '로쏘', '발렌티노', '립스틱', '팩폭', '리뷰']",False,7470.0,48900.0,깨모ggemo,202204
