조사년월,동태코드,물가지수,가중치
2015-04-01,309513AA,96,1
2015-04-01,309521AA,96,1
2015-04-01,304124AA,107,1
2015-04-01,3041AA,108,1
2015-04-01,304132AA,113,1
2015-04-01,30814AA,98,1
2015-04-01,30961AA,97,1
2015-04-01,31213AA,96,1
2015-04-01,30214AA,96,1
2015-04-01,302123AA,97,1
2015-04-01,30115AA,97,1
2015-04-01,313126AA,96,1
2015-04-01,309321AA,98,1
2015-04-01,3092AA,101,1
2015-04-01,306243AA,96,1
2015-04-01,307221AA,102,1
2015-04-01,302133AA,95,1
2015-04-01,311AA,96,1
2015-04-01,304126AA,115,1
2015-04-01,304121AA,109,1
2015-04-01,305111AA,117,1
2015-04-01,305621AA,99,1
2015-04-01,30211AA,100,1
2015-04-01,30622AA,96,1
2015-04-01,30221AA,97,1
2015-04-01,30213AA,95,1
2015-04-01,3112AA,96,1
2015-04-01,30412AA,108,1
2015-04-01,309111AA,96,1
2015-04-01,312131AA,97,1
2015-04-01,3121AA,96,1
2015-04-01,101122AA,96,1
2015-04-01,307AA,101,1
2015-04-01,308144AA,100,1
2015-04-01,3058AA,98,1
2015-04-01,302214AA,96,1
2015-04-01,301173AA,0,1
2015-04-01,30112AA,99,1
2015-04-01,31121AA,96,1
2015-04-01,30572AA,95,1
2015-04-01,3032AA,98,1
2015-04-01,307215AA,107,1
2015-04-01,309612AA,98,1
2015-04-01,3095AA,98,1
2015-04-01,313AA,97,1
2015-04-01,305511AA,96,1
2015-04-01,302121AA,97,1
2015-04-01,301152AA,97,1
2015-04-01,311242AA,96,1
2015-04-01,311221AA,97,1
2015-04-01,305113AA,102,1
2015-04-01,31311AA,97,1
2015-04-01,311141AA,96,1
2015-04-01,302141AA,96,1
2015-04-01,311211AA,97,1
2015-04-01,10142AA,97,1
2015-04-01,3055AA,96,1
2015-04-01,3021AA,96,1
2015-04-01,305311AA,99,1
2015-04-01,312113AA,96,1
2015-04-01,_AA,99,1
2015-04-01,312AA,96,1
2015-04-01,301121AA,99,1
2015-04-01,30563AA,99,1
2015-04-01,305633AA,100,1
2015-04-01,30131AA,96,1
2015-05-01,30712AA,97,1
2015-05-01,305811AA,98,1
2015-05-01,302211AA,98,1
2015-05-01,303221AA,98,1
2015-05-01,3072AA,105,1
2015-05-01,31011AA,97,1
2015-05-01,30711AA,96,1
2015-05-01,304131AA,97,1
2015-05-01,3081AA,98,1
2015-05-01,3131AA,97,1
2015-05-01,3071AA,98,1
2015-05-01,310163AA,98,1
2015-05-01,3091AA,100,1
2015-05-01,30941AA,96,1
2015-05-01,305212AA,98,1
2015-05-01,30581AA,98,1
2015-05-01,311151AA,97,1
2015-05-01,30561AA,99,1
2015-05-01,309212AA,0,1
2015-05-01,305411AA,0,1
2015-05-01,309513AA,97,1
2015-05-01,309521AA,98,1
2015-05-01,303AA,98,1
2015-05-01,312121AA,0,1
2015-05-01,312112AA,96,1
2015-05-01,313113AA,97,1
2015-05-01,30921AA,101,1
2015-05-01,31014AA,102,1
2015-05-01,3094AA,96,1
2015-05-01,307122AA,98,1
2015-05-01,313112AA,97,1
2015-05-01,307141AA,98,1
2015-05-01,309311AA,96,1
2015-05-01,310131AA,98,1
2015-05-01,3022AA,97,1
2015-05-01,30114AA,99,1
2015-05-01,31116AA,97,1
2015-05-01,311131AA,96,1
2015-05-01,302142AA,96,1
2015-05-01,30212AA,97,1
2015-05-01,304123AA,116,1
2015-05-01,307125AA,97,1
2015-05-01,307124AA,96,1
2015-05-01,31124AA,98,1
2015-05-01,311256AA,96,1
2015-05-01,304AA,117,1
2015-05-01,308AA,98,1
2015-05-01,101411AA,97,1
2015-05-01,308143AA,97,1
2015-05-01,305622AA,98,1
2015-05-01,309211AA,101,1
2015-05-01,307131AA,100,1
2015-05-01,30571AA,98,1
2015-05-01,305711AA,98,1
2015-05-01,310141AA,102,1
2015-05-01,302AA,97,1
2015-05-01,31112AA,97,1
2015-05-01,305311AA,103,1
2015-05-01,312113AA,97,1
2015-05-01,_AA,100,1
2015-05-01,312AA,97,1
2015-05-01,301121AA,98,1
2015-05-01,30563AA,99,1
2015-05-01,305633AA,100,1
2015-05-01,30131AA,96,1
2015-05-01,305114AA,101,1
2015-05-01,31212AA,0,1
2015-05-01,1AA,96,1
2015-05-01,30713AA,100,1
2015-05-01,31114AA,97,1
2015-05-01,310153AA,97,1
2015-05-01,302111AA,99,1
2015-05-01,301311AA,96,1
2015-05-01,311212AA,98,1
2015-05-01,307127AA,99,1
2015-05-01,30512AA,0,1
2015-05-01,308146AA,98,1
2015-05-01,306221AA,97,1
2015-05-01,311132AA,96,1
2015-05-01,3051AA,110,1
2015-05-01,309112AA,100,1
2015-05-01,305112AA,111,1
2015-05-01,3057AA,97,1
2015-05-01,10141AA,97,1
2015-05-01,30911AA,100,1
2015-05-01,302145AA,97,1
2015-05-01,30952AA,97,1
2015-05-01,3096AA,97,1
2015-05-01,304122AA,119,1
2015-05-01,3093AA,96,1
2015-05-01,1014AA,96,1
2015-05-01,30714AA,98,1
2015-05-01,305611AA,99,1
2015-05-01,301AA,98,1
2015-05-01,30531AA,103,1
2015-05-01,309512AA,100,1
2015-05-01,31111AA,96,1
2015-05-01,31016AA,98,1
2015-05-01,310AA,98,1
2015-05-01,3101AA,98,1
2015-05-01,310161AA,97,1
2015-05-01,30551AA,99,1
2015-05-01,307121AA,97,1
2015-05-01,311121AA,97,1
2015-05-01,30932AA,99,1
2015-05-01,31115AA,97,1
2015-05-01,308142AA,0,1
2015-05-01,3056AA,99,1
2015-05-01,310151AA,97,1
2015-05-01,3062AA,97,1
2015-05-01,3054AA,0,1
2015-05-01,30413AA,109,1
2015-05-01,30521AA,105,1
2015-05-01,309622AA,0,1
2015-05-01,309611AA,97,1
2015-05-01,305AA,105,1
2015-05-01,312132AA,97,1
2015-05-01,3013AA,96,1
2015-05-01,307113AA,96,1
2015-05-01,30541AA,0,1
2015-05-01,310111AA,97,1
2015-05-01,304124AA,116,1
2015-05-01,3041AA,117,1
2015-05-01,304132AA,123,1
2015-05-01,30814AA,98,1
2015-05-01,30961AA,97,1
2015-05-01,31213AA,97,1
2015-05-01,30214AA,96,1
2015-05-01,302123AA,97,1
2015-05-01,30115AA,97,1
2015-05-01,313126AA,96,1
2015-05-01,309321AA,99,1
2015-05-01,3092AA,101,1
2015-05-01,306243AA,97,1
2015-05-01,307221AA,104,1
2015-05-01,302133AA,96,1
2015-05-01,304126AA,127,1
2015-05-01,304121AA,115,1
2015-05-01,305111AA,118,1
2015-05-01,305621AA,100,1
2015-05-01,30211AA,99,1
2015-05-01,30622AA,97,1
2015-05-01,310122AA,96,1
2015-05-01,304128AA,104,1
2015-05-01,10112AA,96,1
2015-05-01,101421AA,96,1
2015-05-01,311161AA,96,1
2015-05-01,30322AA,98,1
2015-05-01,3111AA,97,1
2015-05-01,309412AA,97,1
2015-05-01,101AA,96,1
2015-05-01,30931AA,96,1
2015-05-01,311162AA,97,1
2015-05-01,307214AA,103,1
2015-05-01,302132AA,95,1
2015-05-01,301142AA,99,1
2015-05-01,31312AA,96,1
2015-05-01,30962AA,96,1
2015-05-01,307112AA,96,1
2015-05-01,30722AA,103,1
2015-05-01,309AA,100,1
2015-05-01,305211AA,107,1
2015-05-01,3052AA,105,1
2015-05-01,309413AA,96,1
2015-05-01,1011AA,96,1
2015-05-01,31113AA,96,1
2015-05-01,3011AA,98,1
2015-05-01,30624AA,97,1
2015-05-01,3053AA,103,1
2015-05-01,30951AA,99,1
2015-05-01,30117AA,0,1
2015-05-01,30221AA,97,1
2015-05-01,30213AA,96,1
2015-05-01,3112AA,97,1
2015-05-01,30412AA,117,1
2015-05-01,309111AA,97,1
2015-05-01,312131AA,97,1
2015-05-01,3121AA,97,1
2015-05-01,101122AA,96,1
2015-05-01,307AA,100,1
2015-05-01,308144AA,100,1
2015-05-01,3058AA,98,1
2015-05-01,302214AA,97,1
2015-05-01,301173AA,0,1
2015-05-01,30112AA,98,1
2015-05-01,311AA,97,1
2015-05-01,31121AA,98,1
2015-05-01,30572AA,95,1
2015-05-01,3032AA,98,1
2015-05-01,307215AA,100,1
2015-05-01,309612AA,98,1
2015-05-01,3095AA,99,1
2015-05-01,313AA,97,1
2015-05-01,305511AA,99,1
2015-05-01,302121AA,98,1
2015-05-01,301152AA,97,1
2015-05-01,311242AA,96,1
2015-05-01,311221AA,97,1
2015-05-01,305113AA,110,1
2015-05-01,31311AA,97,1
2015-05-01,311141AA,97,1
2015-05-01,302141AA,96,1
2015-05-01,311211AA,96,1
2015-05-01,10142AA,96,1
2015-05-01,3055AA,99,1
2015-05-01,3021AA,96,1
2015-05-01,307213AA,110,1
2015-05-01,307211AA,109,1
2015-05-01,31015AA,97,1
2015-05-01,310124AA,0,1
2015-05-01,30721AA,106,1
2015-05-01,310121AA,96,1
2015-05-01,305122AA,0,1
2015-05-01,31211AA,97,1
2015-05-01,305631AA,96,1
2015-05-01,31125AA,96,1
2015-05-01,304125AA,117,1
2015-05-01,31122AA,97,1
2015-05-01,312111AA,97,1
2015-05-01,3AA,100,1
2015-05-01,308113AA,0,1
2015-05-01,30562AA,99,1
2015-05-01,305722AA,96,1
2015-05-01,302213AA,0,1
2015-05-01,307222AA,102,1
2015-05-01,311111AA,96,1
2015-05-01,30811AA,95,1
2015-05-01,308112AA,95,1
2015-05-01,31012AA,96,1
2015-05-01,31013AA,98,1
2015-05-01,306AA,97,1
2015-05-01,309522AA,96,1
2015-05-01,310123AA,96,1
2015-05-01,311241AA,98,1
2015-05-01,30511AA,110,1
2015-06-01,101AA,98,1
2015-06-01,30931AA,98,1
2015-06-01,311162AA,99,1
2015-06-01,307214AA,101,1
2015-06-01,302132AA,97,1
2015-06-01,301142AA,100,1
2015-06-01,307122AA,100,1
2015-06-01,31312AA,98,1
2015-06-01,30962AA,98,1
2015-06-01,307112AA,98,1
2015-06-01,30722AA,102,1
2015-06-01,309AA,101,1
2015-06-01,305211AA,108,1
2015-06-01,3052AA,107,1
2015-06-01,30114AA,100,1
2015-06-01,31116AA,99,1
2015-06-01,311131AA,98,1
2015-06-01,302142AA,98,1
2015-06-01,30212AA,99,1
2015-06-01,304123AA,118,1
2015-06-01,307125AA,97,1
2015-06-01,307124AA,97,1
2015-06-01,311132AA,98,1
2015-06-01,3051AA,112,1
2015-06-01,309112AA,100,1
2015-06-01,305112AA,114,1
2015-06-01,3057AA,99,1
2015-06-01,10141AA,95,1
2015-06-01,30911AA,100,1
2015-06-01,302145AA,99,1
2015-06-01,30952AA,98,1
2015-06-01,3096AA,99,1
2015-06-01,304122AA,121,1
2015-06-01,3093AA,98,1
2015-06-01,1014AA,98,1
2015-06-01,30714AA,99,1
2015-06-01,305611AA,100,1
2015-06-01,301AA,99,1
2015-06-01,30531AA,103,1
2015-06-01,309512AA,100,1
2015-06-01,31111AA,98,1
2015-06-01,31016AA,99,1
2015-06-01,310AA,99,1
2015-06-01,31211AA,99,1
2015-06-01,305631AA,98,1
2015-06-01,31125AA,98,1
2015-06-01,304125AA,115,1
2015-06-01,31122AA,99,1
2015-06-01,312111AA,99,1
2015-06-01,3AA,102,1
2015-06-01,308113AA,0,1
2015-06-01,30562AA,100,1
2015-06-01,305722AA,97,1
2015-06-01,302213AA,0,1
2015-06-01,307222AA,100,1
2015-06-01,311111AA,98,1
2015-06-01,30811AA,97,1
2015-06-01,3101AA,99,1
2015-06-01,310161AA,98,1
2015-06-01,30551AA,100,1
2015-06-01,307121AA,98,1
2015-06-01,311121AA,99,1
2015-06-01,30932AA,101,1
2015-06-01,31115AA,99,1
2015-06-01,308142AA,0,1
2015-06-01,30712AA,98,1
2015-06-01,305811AA,100,1
2015-06-01,302211AA,100,1
2015-06-01,303221AA,99,1
2015-06-01,3072AA,102,1
2015-06-01,31011AA,99,1
2015-06-01,30711AA,98,1
2015-06-01,304131AA,98,1
2015-06-01,3081AA,99,1
2015-06-01,3131AA,99,1
2015-06-01,3071AA,99,1
2015-06-01,310163AA,99,1
2015-06-01,3091AA,100,1
2015-06-01,30941AA,98,1
2015-06-01,305212AA,101,1
2015-06-01,30581AA,100,1
2015-06-01,311151AA,99,1
2015-06-01,30561AA,100,1
2015-06-01,309212AA,0,1
2015-06-01,305411AA,0,1
2015-06-01,309513AA,99,1
2015-06-01,309521AA,99,1
2015-06-01,303AA,99,1
2015-06-01,312121AA,0,1
2015-06-01,312112AA,98,1
2015-06-01,313113AA,99,1
2015-06-01,30921AA,102,1
2015-06-01,31014AA,101,1
2015-06-01,3094AA,98,1
2015-06-01,313112AA,99,1
2015-06-01,307141AA,99,1
2015-06-01,309311AA,98,1
2015-06-01,310131AA,99,1
2015-06-01,3022AA,99,1
2015-06-01,310122AA,98,1
2015-06-01,304128AA,106,1
2015-06-01,10112AA,98,1
2015-06-01,101421AA,98,1
2015-06-01,311161AA,98,1
2015-06-01,30322AA,99,1
2015-06-01,3111AA,99,1
2015-06-01,309412AA,98,1
2015-06-01,101122AA,98,1
2015-06-01,307AA,100,1
2015-06-01,308144AA,101,1
2015-06-01,3058AA,100,1
2015-06-01,302214AA,98,1
2015-06-01,301173AA,0,1
2015-06-01,30112AA,99,1
2015-06-01,311AA,99,1
2015-06-01,31121AA,99,1
2015-06-01,30572AA,97,1
2015-06-01,3032AA,99,1
2015-06-01,307215AA,107,1
2015-06-01,309612AA,99,1
2015-06-01,313AA,99,1
2015-06-01,309413AA,98,1
2015-06-01,1011AA,98,1
2015-06-01,31113AA,98,1
2015-06-01,3011AA,99,1
2015-06-01,30624AA,99,1
2015-06-01,3053AA,103,1
2015-06-01,30951AA,100,1
2015-06-01,30117AA,0,1
2015-06-01,31124AA,99,1
2015-06-01,311256AA,98,1
2015-06-01,304AA,116,1
2015-06-01,308AA,99,1
2015-06-01,101411AA,95,1
2015-06-01,308143AA,98,1
2015-06-01,305622AA,99,1
2015-06-01,309211AA,102,1
2015-06-01,307131AA,102,1
2015-06-01,30571AA,99,1
2015-06-01,305711AA,99,1
2015-06-01,310141AA,101,1
2015-06-01,302AA,98,1
2015-06-01,31112AA,99,1
2015-06-01,305311AA,103,1
2015-06-01,312113AA,98,1
2015-06-01,_AA,102,1
2015-06-01,312AA,99,1
2015-06-01,301121AA,99,1
2015-06-01,30563AA,101,1
2015-06-01,305633AA,101,1
2015-06-01,30131AA,98,1
2015-06-01,305114AA,102,1
2015-06-01,31212AA,0,1
2015-06-01,1AA,98,1
2015-06-01,30713AA,102,1
2015-06-01,31114AA,99,1
2015-06-01,310153AA,99,1
2015-06-01,302111AA,99,1
2015-06-01,301311AA,98,1
2015-06-01,311212AA,99,1
2015-06-01,307127AA,99,1
2015-06-01,30512AA,0,1
2015-06-01,308146AA,99,1
2015-06-01,306221AA,98,1
2015-06-01,307213AA,104,1
2015-06-01,307211AA,104,1
2015-06-01,31015AA,99,1
2015-06-01,310124AA,0,1
2015-06-01,30721AA,103,1
2015-06-01,310121AA,98,1
2015-06-01,305122AA,0,1
2015-06-01,305511AA,100,1
2015-06-01,302121AA,99,1
2015-06-01,301152AA,99,1
2015-06-01,311242AA,98,1
2015-06-01,311221AA,99,1
2015-06-01,305113AA,109,1
2015-06-01,31311AA,99,1
2015-06-01,3095AA,99,1
2015-06-01,311141AA,99,1
2015-06-01,302141AA,98,1
2015-06-01,311211AA,98,1
2015-06-01,10142AA,98,1
2015-06-01,3055AA,100,1
2015-06-01,3021AA,98,1
2015-06-01,308112AA,97,1
2015-06-01,31012AA,98,1
2015-06-01,31013AA,99,1
2015-06-01,306AA,99,1
2015-06-01,309522AA,98,1
2015-06-01,310123AA,98,1
2015-06-01,311241AA,99,1
2015-06-01,30511AA,112,1
2015-06-01,3056AA,100,1
2015-06-01,310151AA,99,1
2015-06-01,3062AA,99,1
2015-06-01,3054AA,0,1
2015-06-01,30413AA,106,1
2015-06-01,30521AA,107,1
2015-06-01,309622AA,0,1
2015-06-01,309611AA,99,1
2015-06-01,305AA,106,1
2015-06-01,312132AA,98,1
2015-06-01,3013AA,98,1
2015-06-01,307113AA,98,1
2015-06-01,30541AA,0,1
2015-06-01,310111AA,99,1
2015-06-01,304124AA,114,1
2015-06-01,3041AA,116,1
2015-06-01,304132AA,116,1
2015-06-01,30814AA,99,1
2015-06-01,30961AA,99,1
2015-06-01,31213AA,98,1
2015-06-01,30214AA,98,1
2015-06-01,302123AA,99,1
2015-06-01,30115AA,99,1
2015-06-01,313126AA,98,1
2015-06-01,309321AA,101,1
2015-06-01,3092AA,102,1
2015-06-01,306243AA,99,1
2015-06-01,307221AA,103,1
2015-06-01,302133AA,98,1
2015-06-01,304126AA,124,1
2015-06-01,304121AA,113,1
2015-06-01,305111AA,126,1
2015-06-01,305621AA,102,1
2015-06-01,30211AA,99,1
2015-06-01,30622AA,98,1
2015-06-01,30221AA,99,1
2015-06-01,30213AA,97,1
2015-06-01,3112AA,99,1
2015-06-01,30412AA,117,1
2015-06-01,309111AA,98,1
2015-06-01,312131AA,98,1
2015-06-01,3121AA,99,1
2015-07-01,310111AA,101,1
2015-07-01,304124AA,104,1
2015-07-01,3041AA,105,1
2015-07-01,304132AA,102,1
2015-07-01,30814AA,100,1
2015-07-01,30961AA,101,1
2015-07-01,31213AA,101,1
2015-07-01,30214AA,101,1
2015-07-01,302123AA,101,1
2015-07-01,30115AA,101,1
2015-07-01,313126AA,101,1
2015-07-01,309321AA,103,1
2015-07-01,3092AA,103,1
2015-07-01,306243AA,101,1
2015-07-01,307221AA,102,1
2015-07-01,302133AA,101,1
2015-07-01,304126AA,110,1
2015-07-01,304121AA,104,1
2015-07-01,305111AA,113,1
2015-07-01,305621AA,104,1
2015-07-01,30211AA,100,1
2015-07-01,30622AA,101,1
2015-07-01,30221AA,101,1
2015-07-01,30213AA,102,1
2015-07-01,3112AA,101,1
2015-07-01,30412AA,105,1
2015-07-01,309111AA,101,1
2015-07-01,312131AA,101,1
2015-07-01,3121AA,101,1
2015-07-01,101122AA,101,1
2015-07-01,307AA,100,1
2015-07-01,308144AA,99,1
2015-07-01,3058AA,103,1
2015-07-01,302214AA,101,1
2015-07-01,301173AA,0,1
2015-07-01,30112AA,99,1
2015-07-01,311AA,101,1
2015-07-01,31121AA,101,1
2015-07-01,30572AA,99,1
2015-07-01,3032AA,102,1
2015-07-01,307215AA,104,1
2015-07-01,309612AA,101,1
2015-07-01,313AA,101,1
2015-07-01,305511AA,102,1
2015-07-01,302121AA,101,1
2015-07-01,301152AA,101,1
2015-07-01,311242AA,101,1
2015-07-01,311221AA,102,1
2015-07-01,305113AA,107,1
2015-07-01,31311AA,102,1
2015-07-01,3095AA,102,1
2015-07-01,311141AA,101,1
2015-07-01,302141AA,101,1
2015-07-01,311211AA,101,1
2015-07-01,10142AA,103,1
2015-07-01,3055AA,102,1
2015-07-01,3021AA,101,1
2015-07-01,31112AA,101,1
2015-07-01,305311AA,104,1
2015-07-01,312113AA,101,1
2015-07-01,_AA,102,1
2015-07-01,312AA,101,1
2015-07-01,301121AA,99,1
2015-07-01,30563AA,102,1
2015-07-01,305633AA,102,1
2015-07-01,30131AA,101,1
2015-07-01,305114AA,103,1
2015-07-01,31212AA,0,1
2015-07-01,1AA,102,1
2015-07-01,30713AA,103,1
2015-07-01,31114AA,101,1
2015-07-01,310153AA,100,1
2015-07-01,302111AA,100,1
2015-07-01,301311AA,101,1
2015-07-01,311212AA,101,1
2015-07-01,307127AA,99,1
2015-07-01,30512AA,0,1
2015-07-01,308146AA,101,1
2015-07-01,306221AA,101,1
2015-07-01,307213AA,104,1
2015-07-01,307211AA,99,1
2015-07-01,31015AA,101,1
2015-07-01,310124AA,0,1
2015-07-01,30721AA,100,1
2015-07-01,310121AA,101,1
2015-07-01,305122AA,0,1
2015-07-01,31211AA,101,1
2015-07-01,305631AA,101,1
2015-07-01,31125AA,101,1
2015-07-01,304125AA,105,1
2015-07-01,31122AA,102,1
2015-07-01,312111AA,101,1
2015-07-01,3AA,102,1
2015-07-01,308113AA,0,1
2015-07-01,30562AA,102,1
2015-07-01,305722AA,100,1
2015-07-01,302213AA,0,1
2015-07-01,307222AA,99,1
2015-07-01,311111AA,101,1
2015-07-01,30811AA,100,1
2015-07-01,308112AA,100,1
2015-07-01,31012AA,101,1
2015-07-01,31013AA,102,1
2015-07-01,306AA,101,1
2015-07-01,309522AA,101,1
2015-07-01,310123AA,101,1
2015-07-01,311241AA,101,1
2015-07-01,30511AA,108,1
2015-07-01,3056AA,102,1
2015-07-01,310151AA,102,1
2015-07-01,3062AA,101,1
2015-07-01,3054AA,0,1
2015-07-01,30413AA,101,1
2015-07-01,30521AA,106,1
2015-07-01,309622AA,0,1
2015-07-01,309611AA,101,1
2015-07-01,305AA,105,1
2015-07-01,312132AA,101,1
2015-07-01,3013AA,101,1
2015-07-01,307113AA,101,1
2015-07-01,30541AA,0,1
2015-07-01,30941AA,100,1
2015-07-01,305212AA,106,1
2015-07-01,30581AA,103,1
2015-07-01,311151AA,102,1
2015-07-01,30561AA,102,1
2015-07-01,309212AA,0,1
2015-07-01,305411AA,0,1
2015-07-01,309513AA,102,1
2015-07-01,309521AA,101,1
2015-07-01,303AA,102,1
2015-07-01,312121AA,0,1
2015-07-01,312112AA,101,1
2015-07-01,313113AA,101,1
2015-07-01,30921AA,103,1
2015-07-01,3094AA,100,1
2015-07-01,313112AA,102,1
2015-07-01,307141AA,99,1
2015-07-01,309311AA,100,1
2015-07-01,310131AA,102,1
2015-07-01,31014AA,101,1
2015-07-01,3022AA,101,1
2015-07-01,310122AA,101,1
2015-07-01,304128AA,103,1
2015-07-01,10112AA,101,1
2015-07-01,101421AA,103,1
2015-07-01,311161AA,101,1
2015-07-01,30322AA,102,1
2015-07-01,3111AA,101,1
2015-07-01,309412AA,100,1
2015-07-01,101AA,102,1
2015-07-01,30931AA,100,1
2015-07-01,311162AA,101,1
2015-07-01,307214AA,98,1
2015-07-01,302132AA,103,1
2015-07-01,301142AA,99,1
2015-07-01,307122AA,102,1
2015-07-01,31312AA,101,1
2015-07-01,30962AA,101,1
2015-07-01,307112AA,101,1
2015-07-01,30722AA,101,1
2015-07-01,309AA,102,1
2015-07-01,305211AA,106,1
2015-07-01,3052AA,106,1
2015-07-01,309413AA,101,1
2015-07-01,1011AA,101,1
2015-07-01,31113AA,101,1
2015-07-01,3011AA,100,1
2015-07-01,30624AA,101,1
2015-07-01,3053AA,104,1
2015-07-01,30951AA,102,1
2015-07-01,30117AA,0,1
2015-07-01,31124AA,101,1
2015-07-01,311256AA,101,1
2015-07-01,304AA,105,1
2015-07-01,308AA,100,1
2015-07-01,101411AA,104,1
2015-07-01,308143AA,100,1
2015-07-01,305622AA,101,1
2015-07-01,309211AA,103,1
2015-07-01,307131AA,103,1
2015-07-01,30571AA,101,1
2015-07-01,305711AA,101,1
2015-07-01,310141AA,101,1
2015-07-01,302AA,101,1
2015-07-01,30114AA,99,1
2015-07-01,31116AA,101,1
2015-07-01,311131AA,101,1
2015-07-01,302142AA,101,1
2015-07-01,30212AA,101,1
2015-07-01,304123AA,102,1
2015-07-01,307125AA,98,1
2015-07-01,307124AA,100,1
2015-07-01,311132AA,100,1
2015-07-01,3051AA,108,1
2015-07-01,309112AA,101,1
2015-07-01,305112AA,111,1
2015-07-01,3057AA,100,1
2015-07-01,10141AA,104,1
2015-07-01,30911AA,101,1
2015-07-01,302145AA,101,1
2015-07-01,30952AA,101,1
2015-07-01,3096AA,101,1
2015-07-01,304122AA,112,1
2015-07-01,3093AA,101,1
2015-07-01,1014AA,103,1
2015-07-01,30714AA,99,1
2015-07-01,305611AA,102,1
2015-07-01,301AA,100,1
2015-07-01,30531AA,104,1
2015-07-01,309512AA,103,1
2015-07-01,31111AA,101,1
2015-07-01,31016AA,101,1
2015-07-01,310AA,101,1
2015-07-01,3101AA,101,1
2015-07-01,310161AA,101,1
2015-07-01,30551AA,102,1
2015-07-01,307121AA,101,1
2015-07-01,311121AA,101,1
2015-07-01,30932AA,103,1
2015-07-01,31115AA,102,1
2015-07-01,308142AA,0,1
2015-07-01,30712AA,99,1
2015-07-01,305811AA,103,1
2015-07-01,302211AA,100,1
2015-07-01,303221AA,102,1
2015-07-01,3072AA,100,1
2015-07-01,31011AA,101,1
2015-07-01,30711AA,101,1
2015-07-01,304131AA,99,1
2015-07-01,3081AA,100,1
2015-07-01,3131AA,101,1
2015-07-01,3071AA,100,1
2015-07-01,310163AA,101,1
2015-07-01,3091AA,101,1
2015-08-01,30412AA,94,1
2015-08-01,309111AA,104,1
2015-08-01,312131AA,104,1
2015-08-01,3121AA,104,1
2015-08-01,101122AA,108,1
2015-08-01,307AA,101,1
2015-08-01,308144AA,102,1
2015-08-01,3058AA,104,1
2015-08-01,302214AA,104,1
2015-08-01,301173AA,0,1
2015-08-01,30112AA,101,1
2015-08-01,311AA,104,1
2015-08-01,31121AA,104,1
2015-08-01,30572AA,102,1
2015-08-01,3032AA,104,1
2015-08-01,307215AA,96,1
2015-08-01,309612AA,103,1
2015-08-01,313AA,105,1
2015-08-01,305511AA,104,1
2015-08-01,302121AA,104,1
2015-08-01,301152AA,105,1
2015-08-01,311242AA,104,1
2015-08-01,311221AA,104,1
2015-08-01,305113AA,102,1
2015-08-01,31311AA,105,1
2015-08-01,3095AA,104,1
2015-08-01,311141AA,104,1
2015-08-01,302141AA,104,1
2015-08-01,311211AA,104,1
2015-08-01,10142AA,103,1
2015-08-01,3055AA,104,1
2015-08-01,3021AA,104,1
2015-08-01,309311AA,104,1
2015-08-01,310131AA,102,1
2015-08-01,31014AA,101,1
2015-08-01,3022AA,104,1
2015-08-01,30114AA,98,1
2015-08-01,31116AA,104,1
2015-08-01,311131AA,104,1
2015-08-01,302142AA,104,1
2015-08-01,30212AA,104,1
2015-08-01,304123AA,94,1
2015-08-01,307125AA,101,1
2015-08-01,311212AA,104,1
2015-08-01,307127AA,100,1
2015-08-01,30512AA,0,1
2015-08-01,308146AA,104,1
2015-08-01,307124AA,103,1
2015-08-01,311132AA,104,1
2015-08-01,3051AA,101,1
2015-08-01,309112AA,101,1
2015-08-01,305112AA,101,1
2015-08-01,3057AA,103,1
2015-08-01,10141AA,103,1
2015-08-01,30911AA,102,1
2015-08-01,302145AA,104,1
2015-08-01,30952AA,104,1
2015-08-01,3096AA,104,1
2015-08-01,304122AA,98,1
2015-08-01,3093AA,104,1
2015-08-01,1014AA,103,1
2015-08-01,30714AA,102,1
2015-08-01,305611AA,103,1
2015-08-01,301AA,103,1
2015-08-01,30531AA,105,1
2015-08-01,309512AA,104,1
2015-08-01,31111AA,104,1
2015-08-01,31016AA,102,1
2015-08-01,310AA,103,1
2015-08-01,3101AA,103,1
2015-08-01,310161AA,104,1
2015-08-01,30551AA,104,1
2015-08-01,307121AA,104,1
2015-08-01,311121AA,104,1
2015-08-01,30932AA,107,1
2015-08-01,31115AA,105,1
2015-08-01,308142AA,0,1
2015-08-01,30712AA,101,1
2015-08-01,305811AA,104,1
2015-08-01,302211AA,103,1
2015-08-01,303221AA,104,1
2015-08-01,3072AA,100,1
2015-08-01,31011AA,103,1
2015-08-01,30711AA,104,1
2015-08-01,304131AA,101,1
2015-08-01,3081AA,103,1
2015-08-01,3131AA,105,1
2015-08-01,3071AA,102,1
2015-08-01,310163AA,102,1
2015-08-01,3091AA,102,1
2015-08-01,30941AA,103,1
2015-08-01,305212AA,108,1
2015-08-01,30581AA,104,1
2015-08-01,311151AA,105,1
2015-08-01,30561AA,103,1
2015-08-01,309212AA,0,1
2015-08-01,305411AA,0,1
2015-08-01,309513AA,105,1
2015-08-01,309521AA,104,1
2015-08-01,312121AA,0,1
2015-08-01,312112AA,104,1
2015-08-01,313113AA,105,1
2015-08-01,30921AA,103,1
2015-08-01,3094AA,103,1
2015-08-01,303AA,104,1
2015-08-01,313112AA,105,1
